contig_name,read_count,contig_length,contig_coverage,NT.species_taxid,NT.genus_taxid,NT.family_taxid,NT.order_taxid,NT.class_taxid,NT.phylum_taxid,NT.kingdom_taxid,NT.superkingdom_taxid,NT.superkingdom_name,NT.Accession,NT.Percentage Identity,NT.Alignment Length,NT.Number of mismatches,NT.E-value,NT.Bitscore,NR.species_taxid,NR.genus_taxid,NR.family_taxid,NR.order_taxid,NR.class_taxid,NR.phylum_taxid,NR.kingdom_taxid,NR.superkingdom_taxid,NR.superkingdom_name,NR.Accession,NR.Percentage Identity,NR.Alignment Length,NR.Number of mismatches,NR.E-value,NR.Bitscore
NODE_737_length_401_cov_0.898148,7,401,0.898148,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_738_length_401_cov_0.898148,6,401,0.898148,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_001661765.2,68.182,132,40,3.27e-64,199.0
NODE_739_length_401_cov_0.746914,4,401,0.746914,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_021704106.1,100.0,30,0,5.47e-14,67.0
NODE_74_length_916_cov_0.435042,14,916,0.435042,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_740_length_401_cov_0.728395,4,401,0.728395,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_741_length_401_cov_0.691358,4,401,0.691358,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_742_length_401_cov_0.685185,4,401,0.685185,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_019553427.1,83.459,133,22,1.14e-79,239.0
NODE_7422_length_242_cov_1.272727,4,242,1.272727,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,265458,153220,33406,7147,50557,6656,33208,2759,Eukaryota,XP_031637588.1,67.647,68,22,2.52e-21,85.5
NODE_744_length_400_cov_1.145511,5,400,1.145511,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_745_length_400_cov_0.953560,6,400,0.953560,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_029861786.1,85.427,398,55,1.51e-111,411.0,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_029717687.1,90.152,132,12,7.43e-77,244.0
NODE_746_length_400_cov_0.863777,4,400,0.863777,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,EAT47873.1,92.727,55,4,3.01e-29,107.0
NODE_7465_length_242_cov_0.896970,4,242,0.896970,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7469_length_242_cov_0.896970,4,242,0.896970,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_747_length_400_cov_0.832817,4,400,0.832817,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XR_003892183.1,90.508,295,28,1.97e-105,390.0,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_029709295.1,67.725,189,5,1.36e-72,232.0
NODE_748_length_400_cov_0.798762,4,400,0.798762,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,EAT41491.1,51.961,102,37,2.91e-14,63.9
NODE_749_length_400_cov_0.743034,4,400,0.743034,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7494_length_242_cov_0.896970,4,242,0.896970,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_75_length_912_cov_1.675449,24,912,1.675449,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_752_length_399_cov_0.875776,4,399,0.875776,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,KXJ62513.1,89.655,116,12,3.46e-53,175.0
NODE_753_length_399_cov_0.773292,5,399,0.773292,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_754_length_399_cov_0.773292,4,399,0.773292,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_755_length_399_cov_0.689441,4,399,0.689441,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7557_length_242_cov_0.866667,5,242,0.866667,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_756_length_399_cov_0.636646,4,399,0.636646,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7562_length_242_cov_0.848485,5,242,0.848485,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_757_length_398_cov_0.791277,4,398,0.791277,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7575_length_241_cov_1.298780,4,241,1.298780,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_021700992.1,91.026,78,7,1.04e-44,151.0
NODE_7576_length_241_cov_1.280488,4,241,1.280488,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7225,7354,7214,7147,50557,6656,33208,2759,Eukaryota,XP_030379909.1,92.5,80,6,1.61e-49,154.0
NODE_7577_length_241_cov_1.195122,4,241,1.195122,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_001658878.2,85.0,80,12,1.96e-44,151.0
NODE_758_length_398_cov_0.791277,9,398,0.791277,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_759_length_398_cov_0.747664,4,398,0.747664,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_76_length_909_cov_1.546875,22,909,1.546875,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,3052631,1980421,1980418,1980410,2497576,2497569,2732396,10239,Viruses,QKV44097.1,61.921,302,114,5.08e-122,384.0
NODE_760_length_398_cov_0.741433,4,398,0.741433,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_761_length_398_cov_0.707165,4,398,0.707165,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7613_length_241_cov_0.902439,4,241,0.902439,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_762_length_398_cov_0.691589,4,398,0.691589,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_763_length_398_cov_0.563863,4,398,0.563863,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_765_length_397_cov_0.718750,5,397,0.718750,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_768_length_396_cov_0.934169,5,396,0.934169,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_021711028.1,96.078,51,2,2.41e-29,110.0
NODE_769_length_396_cov_0.758621,4,396,0.758621,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_77_length_902_cov_0.958788,16,902,0.958788,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_001651374.2,92.045,88,6,1.87e-24,122.0,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_770_length_396_cov_0.670846,4,396,0.670846,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_772_length_395_cov_0.619497,10,395,0.619497,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_029876092.1,89.302,215,19,3.42e-68,267.0,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_001651106.2,86.364,66,8,4.71e-20,84.3
NODE_773_length_395_cov_0.600629,4,395,0.600629,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,KXJ67786.1,54.098,122,56,2.1e-45,149.0
NODE_7739_length_241_cov_0.786585,4,241,0.786585,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_774_length_395_cov_0.459119,8,395,0.459119,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7749_length_240_cov_1.736196,5,240,1.736196,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_029864606.1,80.165,242,24,3.43e-36,159.0,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_775_length_394_cov_0.873817,4,394,0.873817,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7750_length_240_cov_1.613497,4,240,1.613497,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,EAT40699.1,84.81,79,12,8e-42,143.0
NODE_7751_length_240_cov_1.588957,4,240,1.588957,77504,55897,7402,7399,50557,6656,33208,2759,Eukaryota,AY961563.1,85.532,235,34,2.56e-62,246.0,7385,7384,7381,7147,50557,6656,33208,2759,Eukaryota,TMW53713.1,97.468,79,2,2.13e-48,150.0
NODE_7752_length_240_cov_1.386503,4,240,1.386503,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,139649,139679,139644,7147,50557,6656,33208,2759,Eukaryota,XP_037949800.1,65.432,81,21,1.91e-23,87.4
NODE_7757_length_240_cov_1.202454,4,240,1.202454,124917,124916,7157,7147,50557,6656,33208,2759,Eukaryota,AY440803.1,83.333,210,30,4.37e-45,189.0,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,KXJ78808.1,83.75,80,13,1.04e-43,140.0
NODE_7758_length_240_cov_1.073620,5,240,1.073620,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_776_length_394_cov_0.735016,4,394,0.735016,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7766_length_240_cov_0.907975,4,240,0.907975,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_777_length_394_cov_0.697161,4,394,0.697161,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_021713424.1,93.846,130,8,3.5e-83,264.0
NODE_778_length_394_cov_0.668770,5,394,0.668770,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_779_length_394_cov_0.640379,4,394,0.640379,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_78_length_886_cov_1.247219,16,886,1.247219,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2689345,-200,675071,2732544,2732461,2732406,2732396,10239,Viruses,QHA33762.1,33.094,278,161,1.79e-37,140.0
NODE_781_length_393_cov_0.933544,4,393,0.933544,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,EAT48927.1,74.046,131,31,1.48e-69,212.0
NODE_782_length_393_cov_0.857595,4,393,0.857595,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_029871436.1,86.813,91,5,1.7e-16,95.3,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_784_length_393_cov_0.655063,6,393,0.655063,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_785_length_392_cov_30.939683,164,392,30.939683,700848,700847,43823,7147,50557,6656,33208,2759,Eukaryota,GU248658.1,98.701,77,1,2.77e-29,137.0,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_786_length_392_cov_1.314286,6,392,1.314286,2530218,192486,92558,7147,50557,6656,33208,2759,Eukaryota,XM_055530424.1,80.625,320,58,1.59e-61,244.0,7396,7393,7392,7147,50557,6656,33208,2759,Eukaryota,XP_037883005.1,89.524,105,11,1.5e-66,199.0
NODE_7865_length_240_cov_0.901840,4,240,0.901840,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_787_length_392_cov_1.253968,7,392,1.253968,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_788_length_392_cov_0.831746,4,392,0.831746,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_789_length_392_cov_0.746032,5,392,0.746032,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7893_length_239_cov_1.827160,4,239,1.827160,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7894_length_239_cov_1.567901,4,239,1.567901,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_029728130.1,79.747,79,16,1.2e-38,134.0
NODE_7895_length_239_cov_1.432099,6,239,1.432099,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_019704738.2,81.928,249,27,9.35e-47,195.0,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_001653007.1,77.5,40,9,6.28e-12,58.5
NODE_7896_length_239_cov_1.376543,4,239,1.376543,124917,124916,7157,7147,50557,6656,33208,2759,Eukaryota,AY440342.1,90.083,121,11,4.41e-35,156.0,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_79_length_879_cov_0.481297,10,879,0.481297,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_791_length_392_cov_0.641270,4,392,0.641270,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7916_length_239_cov_0.913580,4,239,0.913580,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_793_length_391_cov_1.834395,13,391,1.834395,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_794_length_391_cov_1.156051,5,391,1.156051,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,NP_001394688.1,38.667,150,69,2.31e-20,85.1
NODE_795_length_391_cov_1.105096,5,391,1.105096,7515,7514,7511,7509,50557,6656,33208,2759,Eukaryota,XM_026609993.1,84.319,389,57,1.5e-101,377.0,7054,7053,7049,7041,50557,6656,33208,2759,Eukaryota,XP_031328013.1,89.231,130,14,4.73e-67,216.0
NODE_796_length_391_cov_0.847134,4,391,0.847134,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7968_length_239_cov_0.913580,4,239,0.913580,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,KXJ82388.1,65.823,79,27,3.05e-35,121.0
NODE_798_length_390_cov_1.268371,6,390,1.268371,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1075826,-200,-300,-400,-500,-600,-650,10239,Viruses,AJT39589.1,72.093,129,36,5.44e-67,216.0
NODE_799_length_390_cov_0.945687,4,390,0.945687,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7175,7174,7157,7147,50557,6656,33208,2759,Eukaryota,XP_052566893.1,50.735,136,58,2.66e-17,76.3
NODE_8_length_1604_cov_1.493124,67,1604,1.493124,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XR_002135116.2,80.226,354,52,1.49e-62,250.0,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_80_length_877_cov_0.522500,17,877,0.522500,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_800_length_390_cov_0.907348,4,390,0.907348,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_801_length_390_cov_0.884984,4,390,0.884984,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_802_length_390_cov_0.884984,4,390,0.884984,2484550,178771,92557,7147,50557,6656,33208,2759,Eukaryota,OX457089.1,93.056,72,5,7.78e-20,106.0,29031,13203,7197,7147,50557,6656,33208,2759,Eukaryota,XP_055712831.1,79.545,44,8,6.63e-15,69.3
NODE_804_length_390_cov_0.597444,4,390,0.597444,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_8043_length_239_cov_0.870370,4,239,0.870370,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_8044_length_239_cov_0.839506,4,239,0.839506,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_805_length_389_cov_0.900641,7,389,0.900641,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_8059_length_238_cov_2.211180,6,238,2.211180,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_806_length_389_cov_0.862179,4,389,0.862179,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_8060_length_238_cov_1.838509,4,238,1.838509,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_029726947.1,86.957,69,9,1.17e-36,129.0
NODE_8061_length_238_cov_1.422360,4,238,1.422360,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_8065_length_238_cov_1.173913,4,238,1.173913,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_807_length_389_cov_0.740385,5,389,0.740385,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_809_length_388_cov_1.083601,6,388,1.083601,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_81_length_874_cov_0.445420,13,874,0.445420,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_810_length_388_cov_0.906752,6,388,0.906752,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_029861796.1,84.755,387,57,2.47e-104,387.0,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_001662982.2,91.406,128,11,1.04e-85,254.0
NODE_811_length_388_cov_0.897106,4,388,0.897106,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_812_length_388_cov_0.749196,6,388,0.749196,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_813_length_388_cov_0.726688,4,388,0.726688,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_814_length_388_cov_0.627010,4,388,0.627010,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_816_length_388_cov_0.453376,4,388,0.453376,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_817_length_387_cov_0.954839,4,387,0.954839,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_818_length_387_cov_0.809677,5,387,0.809677,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_819_length_387_cov_0.567742,4,387,0.567742,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_82_length_873_cov_0.718593,13,873,0.718593,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_820_length_386_cov_1.262136,6,386,1.262136,2741128,219362,50674,7147,50557,6656,33208,2759,Eukaryota,OW584239.1,87.606,355,42,1.46e-111,411.0,38358,35571,7184,7147,50557,6656,33208,2759,Eukaryota,XP_037041488.1,94.167,120,7,1.18e-72,212.0
NODE_821_length_386_cov_0.954693,4,386,0.954693,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_822_length_386_cov_0.912621,4,386,0.912621,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_823_length_386_cov_0.909385,6,386,0.909385,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_029864606.1,87.709,358,44,8.7e-114,418.0,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_029720465.1,95.041,121,6,2.01e-79,245.0
NODE_824_length_386_cov_0.902913,4,386,0.902913,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,KXJ83696.1,95.312,128,6,9.1e-86,252.0
NODE_825_length_386_cov_0.889968,4,386,0.889968,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_8251_length_237_cov_1.812500,4,237,1.812500,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,139649,139679,139644,7147,50557,6656,33208,2759,Eukaryota,XP_037957281.1,68.919,74,23,4.05e-29,107.0
NODE_8254_length_237_cov_1.156250,4,237,1.156250,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_8255_length_237_cov_1.087500,4,237,1.087500,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_826_length_386_cov_0.841424,5,386,0.841424,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_827_length_386_cov_0.708738,4,386,0.708738,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_83_length_856_cov_0.464698,9,856,0.464698,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_830_length_386_cov_0.631068,4,386,0.631068,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_831_length_386_cov_0.631068,4,386,0.631068,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_001649675.3,81.915,376,36,7.12e-75,289.0,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_8310_length_237_cov_0.925000,4,237,0.925000,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_833_length_386_cov_0.407767,10,386,0.407767,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_834_length_385_cov_0.961039,4,385,0.961039,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_029875515.1,80.319,188,23,4.55e-27,130.0,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_835_length_385_cov_0.961039,4,385,0.961039,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_836_length_385_cov_0.724026,5,385,0.724026,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_84_length_852_cov_0.686452,10,852,0.686452,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_840_length_385_cov_0.568182,4,385,0.568182,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_841_length_384_cov_1.612378,8,384,1.612378,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_842_length_384_cov_1.563518,9,384,1.563518,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_001652172.1,57.031,128,46,1.27e-29,111.0
